Transaction_ID,Date,Customer_ID,Region,Product,Quantity,Unit_Price,Unit_Cost
TRX-000320,2023-02-12,CUST-0052,Europe,Basic Support,2,313.98,70.0
TRX-000321,2023-02-01,CUST-0056,Europe,Premium Maintenance,4,615.96,220.0
TRX-000322,2023-02-18,CUST-0057,Asia-Pacific,Consulting Service,6,187.14,105.0
TRX-000323,2023-02-19,CUST-0064,Asia-Pacific,Premium Maintenance,1,609.93,220.0
TRX-000324,2023-02-06,CUST-0065,Europe,Premium Maintenance,2,589.52,220.0
TRX-000325,2023-02-04,CUST-0068,Asia-Pacific,Premium Maintenance,3,595.42,220.0
TRX-000326,2023-02-05,CUST-0069,North America,Consulting Service,2,168.12,105.0
TRX-000327,2023-02-12,CUST-0069,North America,Basic Support,6,295.89,70.0
TRX-000328,2023-02-20,CUST-0079,Latin America,Basic Support,2,323.08,70.0
TRX-000329,2023-02-26,CUST-0081,Europe,Enterprise License,7,1133.11,350.0
TRX-000330,2023-02-03,CUST-0085,Asia-Pacific,Premium Maintenance,1,639.78,220.0
TRX-000331,2023-02-12,CUST-0085,Asia-Pacific,Enterprise License,4,1120.04,350.0
TRX-000332,2023-02-16,CUST-0092,North America,Premium Maintenance,6,691.19,220.0
TRX-000333,2023-02-08,CUST-0094,Asia-Pacific,Consulting Service,1,170.25,105.0
TRX-000334,2023-02-12,CUST-0096,,Consulting Service,6,169.28,105.0
TRX-000335,2023-02-12,CUST-0096,Asia-Pacific,Basic Support,1,271.9,70.0
TRX-000336,2023-02-13,CUST-0096,Asia-Pacific,Enterprise License,6,1218.08,350.0
TRX-000337,2023-02-07,CUST-0098,Europe,Premium Maintenance,6,684.57,220.0
TRX-000338,2023-02-16,CUST-0099,Asia-Pacific,Enterprise License,3,1267.36,350.0
TRX-000339,2023-02-04,CUST-0103,Asia-Pacific,Premium Maintenance,6,600.01,220.0
TRX-000340,2023-02-02,CUST-0107,North America,Basic Support,7,293.83,70.0
TRX-000341,2023-02-15,CUST-0107,North America,Enterprise License,1,1240.87,350.0
TRX-000342,2023-02-18,CUST-0107,North America,Premium Maintenance,3,672.67,220.0
TRX-000343,2023-02-19,CUST-0117,Latin America,Enterprise License,4,1188.62,350.0
TRX-000344,2023-02-27,CUST-0119,Latin America,Consulting Service,7,187.5,105.0
TRX-000345,2023-02-08,CUST-0123,Latin America,Basic Support,4,306.61,70.0
TRX-000346,2023-02-01,CUST-0124,Europe,Premium Maintenance,6,697.39,220.0
TRX-000347,2023-02-10,CUST-0125,North America,Premium Maintenance,5,626.19,220.0
TRX-000348,2023-02-14,CUST-0125,North America,Basic Support,2,323.28,70.0
TRX-000349,2023-02-25,CUST-0128,North America,Basic Support,4,285.34,70.0
TRX-000350,2023-02-28,CUST-0135,,Basic Support,6,317.71,70.0
TRX-000351,2023-02-10,CUST-0137,Europe,Enterprise License,3,1210.97,350.0
TRX-000352,2023-02-27,CUST-0137,Europe,Basic Support,1,314.8,70.0
TRX-000353,2023-02-17,CUST-0139,,Basic Support,4,300.43,70.0
TRX-000354,2023-02-22,CUST-0140,Europe,Consulting Service,1,190.03,105.0
TRX-000355,2023-02-11,CUST-0150,Europe,Premium Maintenance,6,590.95,220.0
TRX-000356,2023-02-21,CUST-0154,Asia-Pacific,Premium Maintenance,7,672.29,220.0
TRX-000357,2023-02-23,CUST-0155,Asia-Pacific,Basic Support,2,312.08,70.0
TRX-000358,2023-02-13,CUST-0163,Europe,Enterprise License,5,1287.04,350.0
TRX-000359,2023-02-03,CUST-0171,Europe,Basic Support,4,298.71,70.0
TRX-000360,2023-02-01,CUST-0172,North America,Basic Support,7,280.88,70.0
TRX-000361,2023-02-04,CUST-0174,North America,Consulting Service,1,180.75,105.0
TRX-000362,2023-02-28,CUST-0174,,Consulting Service,5,191.25,105.0
TRX-000363,2023-02-05,CUST-0178,Latin America,Premium Maintenance,1,609.78,220.0
TRX-000364,2023-02-02,CUST-0181,North America,Consulting Service,1,194.07,105.0
TRX-000365,2023-02-24,CUST-0184,North America,Basic Support,1,301.33,70.0
TRX-000366,2023-02-25,CUST-0192,Latin America,Consulting Service,4,182.69,105.0
TRX-000367,2023-02-13,CUST-0195,Asia-Pacific,Consulting Service,2,173.21,105.0
TRX-000368,2023-02-12,CUST-0195,Asia-Pacific,Consulting Service,6,167.5,105.0
TRX-000369,2023-02-23,CUST-0200,Europe,Enterprise License,6,1133.21,350.0
TRX-000370,2023-02-25,CUST-0202,Latin America,Basic Support,1,316.25,70.0
TRX-000371,2023-02-13,CUST-0206,North America,Consulting Service,5,169.02,105.0
TRX-000372,2023-02-26,CUST-0206,North America,Basic Support,7,285.93,70.0
TRX-000373,2023-02-16,CUST-0207,Asia-Pacific,Consulting Service,4,182.15,105.0
TRX-000374,2023-02-04,CUST-0208,,Premium Maintenance,5,666.14,220.0
TRX-000375,2023-02-03,CUST-0209,Asia-Pacific,Basic Support,1,294.13,70.0
TRX-000376,2023-02-28,CUST-0209,Asia-Pacific,Consulting Service,2,164.81,105.0
TRX-000377,2023-02-24,CUST-0211,Latin America,Basic Support,6,282.8,70.0
TRX-000378,2023-02-16,CUST-0216,North America,Premium Maintenance,4,640.29,220.0
TRX-000379,2023-02-27,CUST-0217,Asia-Pacific,Premium Maintenance,4,642.54,220.0
TRX-000380,2023-02-12,CUST-0218,Latin America,Basic Support,4,273.88,70.0
TRX-000381,2023-02-16,CUST-0222,Asia-Pacific,Premium Maintenance,4,642.74,220.0
TRX-000382,2023-02-12,CUST-0231,Asia-Pacific,Consulting Service,2,167.86,105.0
TRX-000383,2023-02-03,CUST-0231,Asia-Pacific,Enterprise License,5,1080.12,350.0
TRX-000384,2023-02-16,CUST-0231,Asia-Pacific,Consulting Service,6,186.92,105.0
TRX-000385,2023-02-03,CUST-0233,North America,Basic Support,7,278.33,70.0
TRX-000386,2023-02-12,CUST-0240,Europe,Basic Support,5,287.62,70.0
TRX-000387,2023-02-07,CUST-0241,Europe,Premium Maintenance,7,611.99,220.0
TRX-000388,2023-02-11,CUST-0245,North America,Premium Maintenance,7,684.42,220.0
TRX-000389,2023-02-20,CUST-0250,Asia-Pacific,Consulting Service,2,170.11,105.0
TRX-000390,2023-02-04,CUST-0251,Latin America,Premium Maintenance,4,700.86,220.0
TRX-000391,2023-02-10,CUST-0254,Asia-Pacific,Premium Maintenance,2,694.15,220.0
TRX-000392,2023-02-27,CUST-0257,Asia-Pacific,Premium Maintenance,4,620.47,220.0
TRX-000393,2023-02-17,CUST-0259,Europe,Premium Maintenance,6,691.01,220.0
TRX-000394,2023-02-08,CUST-0259,Europe,Premium Maintenance,5,622.54,220.0
TRX-000395,2023-02-05,CUST-0259,Europe,Basic Support,4,300.28,70.0
TRX-000396,2023-02-23,CUST-0262,Europe,Consulting Service,3,186.27,105.0
TRX-000397,2023-02-15,CUST-0264,Asia-Pacific,Enterprise License,6,1120.76,350.0
TRX-000398,2023-02-28,CUST-0271,North America,Enterprise License,4,1244.02,350.0
TRX-000399,2023-02-08,CUST-0275,Latin America,Consulting Service,5,167.73,105.0
TRX-000400,2023-02-26,CUST-0276,Asia-Pacific,Enterprise License,5,1091.87,350.0
TRX-000401,2023-02-15,CUST-0280,North America,Premium Maintenance,5,603.18,220.0
TRX-000402,2023-02-13,CUST-0287,Asia-Pacific,Consulting Service,6,164.33,105.0
TRX-000403,2023-02-17,CUST-0293,North America,Enterprise License,7,1118.58,350.0
TRX-000404,2023-02-16,CUST-0293,North America,Consulting Service,7,166.86,105.0
TRX-000405,2023-02-21,CUST-0296,North America,Enterprise License,7,1209.48,350.0
TRX-000406,2023-02-09,CUST-0301,Latin America,Basic Support,6,295.77,70.0
TRX-000407,2023-02-02,CUST-0303,Europe,Basic Support,4,289.02,70.0
TRX-000408,2023-02-13,CUST-0304,Asia-Pacific,Consulting Service,2,182.87,105.0
TRX-000409,2023-02-23,CUST-0305,Asia-Pacific,Basic Support,1,308.43,70.0
TRX-000410,2023-02-18,CUST-0305,Asia-Pacific,Enterprise License,5,1182.6,350.0
TRX-000411,2023-02-17,CUST-0306,North America,Enterprise License,4,1128.3,350.0
TRX-000412,2023-02-16,CUST-0309,North America,Enterprise License,7,1258.07,350.0
TRX-000413,2023-02-09,CUST-0312,Asia-Pacific,Premium Maintenance,7,587.09,220.0
TRX-000414,2023-02-21,CUST-0313,Asia-Pacific,Enterprise License,7,1244.81,350.0
TRX-000415,2023-02-26,CUST-0313,Asia-Pacific,Enterprise License,2,1289.67,350.0
TRX-000416,2023-02-02,CUST-0313,Asia-Pacific,Basic Support,6,274.22,70.0
TRX-000417,2023-02-18,CUST-0315,Latin America,Basic Support,5,292.53,70.0
TRX-000418,2023-02-20,CUST-0319,Asia-Pacific,Basic Support,6,274.05,70.0
TRX-000419,2023-02-16,CUST-0320,,Consulting Service,3,178.52,105.0
TRX-000420,2023-02-28,CUST-0320,Asia-Pacific,Premium Maintenance,1,670.78,220.0
TRX-000421,2023-02-07,CUST-0325,Europe,Consulting Service,5,177.03,105.0
TRX-000422,2023-02-07,CUST-0333,Latin America,Enterprise License,5,1265.67,350.0
TRX-000423,2023-02-22,CUST-0333,Latin America,Consulting Service,2,189.6,105.0
TRX-000424,2023-02-03,CUST-0340,Europe,Premium Maintenance,5,615.17,220.0
TRX-000425,2023-02-19,CUST-0341,Asia-Pacific,Enterprise License,5,1099.09,350.0
TRX-000426,2023-02-10,CUST-0341,Asia-Pacific,Premium Maintenance,3,593.34,220.0
TRX-000427,2023-02-04,CUST-0341,Asia-Pacific,Consulting Service,2,186.42,105.0
TRX-000428,2023-02-09,CUST-0342,North America,Premium Maintenance,6,645.85,220.0
TRX-000429,2023-02-06,CUST-0346,Latin America,Premium Maintenance,1,661.14,220.0
TRX-000430,2023-02-08,CUST-0349,Asia-Pacific,Consulting Service,2,166.59,105.0
TRX-000431,2023-02-20,CUST-0349,Asia-Pacific,Enterprise License,4,1090.23,350.0
TRX-000432,2023-02-13,CUST-0352,Europe,Enterprise License,4,1169.5,350.0
TRX-000433,2023-02-01,CUST-0358,Asia-Pacific,Consulting Service,3,181.91,105.0
TRX-000434,2023-02-04,CUST-0360,Europe,Premium Maintenance,4,586.61,220.0
TRX-000435,2023-02-12,CUST-0368,North America,Consulting Service,1,188.25,105.0
TRX-000436,2023-02-17,CUST-0373,Europe,Enterprise License,5,1084.72,350.0
TRX-000437,2023-02-12,CUST-0374,Asia-Pacific,Premium Maintenance,1,596.73,220.0
TRX-000438,2023-02-01,CUST-0382,Latin America,Consulting Service,2,181.48,105.0
TRX-000439,2023-02-22,CUST-0382,Latin America,Premium Maintenance,6,618.32,220.0
TRX-000440,2023-02-18,CUST-0382,Latin America,Basic Support,7,320.17,70.0
TRX-000441,2023-02-13,CUST-0386,Latin America,Consulting Service,4,179.72,105.0
TRX-000442,2023-02-28,CUST-0388,North America,Enterprise License,1,1083.51,350.0
TRX-000443,2023-02-10,CUST-0391,Europe,Basic Support,2,295.91,70.0
TRX-000444,2023-02-01,CUST-0391,Europe,Premium Maintenance,1,640.56,220.0
TRX-000445,2023-02-23,CUST-0392,Asia-Pacific,Premium Maintenance,4,616.1,220.0
TRX-000446,2023-02-21,CUST-0395,Asia-Pacific,Consulting Service,4,192.14,105.0
TRX-000447,2023-02-21,CUST-0396,Latin America,Consulting Service,7,178.35,105.0
TRX-000448,2023-02-13,CUST-0396,Latin America,Enterprise License,3,1140.37,350.0
TRX-000449,2023-02-10,CUST-0396,Latin America,Premium Maintenance,4,630.62,220.0
TRX-000450,2023-02-06,CUST-0400,North America,Enterprise License,1,1145.1,350.0
TRX-000451,2023-02-11,CUST-0400,North America,Consulting Service,6,168.49,105.0
TRX-000452,2023-02-15,CUST-0400,North America,Basic Support,5,279.79,70.0
TRX-000453,2023-02-09,CUST-0402,Asia-Pacific,Consulting Service,6,173.3,105.0
TRX-000454,2023-02-02,CUST-0408,Asia-Pacific,Consulting Service,5,189.62,105.0
TRX-000455,2023-02-21,CUST-0412,North America,Premium Maintenance,1,625.09,220.0
TRX-000456,2023-02-19,CUST-0419,Asia-Pacific,Enterprise License,6,1131.51,350.0
TRX-000457,2023-02-07,CUST-0427,Europe,Premium Maintenance,5,694.62,220.0
TRX-000458,2023-02-14,CUST-0433,Europe,Basic Support,3,323.61,70.0
TRX-000459,2023-02-05,CUST-0433,Europe,Basic Support,6,298.04,70.0
TRX-000460,2023-02-18,CUST-0438,Asia-Pacific,Consulting Service,1,162.46,105.0
TRX-000461,2023-02-02,CUST-0443,Latin America,Consulting Service,6,165.51,105.0
TRX-000462,2023-02-01,CUST-0453,North America,Premium Maintenance,2,617.68,220.0
TRX-000463,2023-02-11,CUST-0458,North America,Consulting Service,3,172.98,105.0
TRX-000464,2023-02-01,CUST-0461,Europe,Basic Support,3,280.91,70.0
TRX-000465,2023-02-26,CUST-0463,Latin America,Consulting Service,6,178.34,105.0
TRX-000466,2023-02-01,CUST-0463,Latin America,Basic Support,6,286.99,70.0
TRX-000467,2023-02-22,CUST-0463,Latin America,Enterprise License,4,1262.36,350.0
TRX-000468,2023-02-22,CUST-0467,Latin America,Enterprise License,6,1254.18,350.0
TRX-000469,2023-02-03,CUST-0469,Europe,Consulting Service,4,194.21,105.0
TRX-000470,2023-02-08,CUST-0469,Europe,Premium Maintenance,5,595.91,220.0
TRX-000471,2023-02-23,CUST-0472,Asia-Pacific,Premium Maintenance,5,678.51,220.0
TRX-000472,2023-02-28,CUST-0473,Europe,Enterprise License,3,1139.6,350.0
TRX-000473,2023-02-02,CUST-0473,Europe,Premium Maintenance,4,637.44,220.0
TRX-000474,2023-02-12,CUST-0476,Europe,Premium Maintenance,2,687.89,220.0
TRX-000475,2023-02-12,CUST-0479,Europe,Premium Maintenance,6,623.35,220.0
TRX-000476,2023-02-14,CUST-0479,Europe,Basic Support,2,292.56,70.0
TRX-000477,2023-02-18,CUST-0480,North America,Enterprise License,4,1156.02,350.0
TRX-000478,2023-02-19,CUST-0487,Europe,Premium Maintenance,7,615.04,220.0
TRX-000479,2023-02-05,CUST-0491,Europe,Premium Maintenance,1,683.06,220.0
TRX-000480,2023-02-15,CUST-0491,Europe,Premium Maintenance,2,604.89,220.0
TRX-000481,2023-02-08,CUST-0493,Latin America,Consulting Service,7,192.12,105.0
TRX-000482,2023-02-21,CUST-0501,North America,Consulting Service,3,163.91,105.0
TRX-000483,2023-02-02,CUST-0504,Asia-Pacific,Enterprise License,3,1190.64,350.0
TRX-000484,2023-02-11,CUST-0504,Asia-Pacific,Consulting Service,1,183.48,105.0
TRX-000485,2023-02-08,CUST-0514,Europe,Premium Maintenance,3,606.76,220.0
TRX-000486,2023-02-17,CUST-0514,Europe,Enterprise License,4,1235.1,350.0
TRX-000487,2023-02-20,CUST-0514,Europe,Consulting Service,1,167.06,105.0
TRX-000488,2023-02-08,CUST-0518,Latin America,Consulting Service,4,190.27,105.0
TRX-000489,2023-02-26,CUST-0518,Latin America,Premium Maintenance,7,595.27,220.0
TRX-000490,2023-02-19,CUST-0518,Latin America,Enterprise License,7,1280.8,350.0
TRX-000491,2023-02-21,CUST-0527,Europe,Consulting Service,3,176.66,105.0
TRX-000492,2023-02-14,CUST-0528,Asia-Pacific,Premium Maintenance,5,614.64,220.0
TRX-000493,2023-02-03,CUST-0530,Asia-Pacific,Enterprise License,3,1221.21,350.0
TRX-000494,2023-02-25,CUST-0532,Europe,Enterprise License,6,1285.17,350.0
TRX-000495,2023-02-27,CUST-0537,Europe,Enterprise License,3,1149.15,350.0
TRX-000496,2023-02-16,CUST-0537,Europe,Premium Maintenance,6,619.73,220.0
TRX-000497,2023-02-08,CUST-0540,North America,Basic Support,2,290.84,70.0
TRX-000498,2023-02-18,CUST-0541,North America,Consulting Service,2,174.58,105.0
TRX-000499,2023-02-22,CUST-0542,Europe,Premium Maintenance,3,629.33,220.0
TRX-000500,2023-02-15,CUST-0543,Asia-Pacific,Consulting Service,7,191.48,105.0
TRX-000501,2023-02-20,CUST-0543,Asia-Pacific,Premium Maintenance,4,591.87,220.0
TRX-000502,2023-02-20,CUST-0543,Asia-Pacific,Premium Maintenance,6,700.45,220.0
TRX-000503,2023-02-16,CUST-0546,,Consulting Service,5,166.1,105.0
TRX-000504,2023-02-21,CUST-0547,,Enterprise License,5,1267.78,350.0
TRX-000505,2023-02-22,CUST-0549,Asia-Pacific,Consulting Service,4,189.3,105.0
TRX-000506,2023-02-16,CUST-0550,Latin America,Enterprise License,2,1126.71,350.0
TRX-000507,2023-02-12,CUST-0553,Latin America,Consulting Service,7,168.09,105.0
TRX-000508,2023-02-06,CUST-0558,Europe,Consulting Service,4,165.03,105.0
TRX-000509,2023-02-03,CUST-0558,Europe,Premium Maintenance,2,674.41,220.0
TRX-000510,2023-02-17,CUST-0561,North America,Premium Maintenance,5,667.86,220.0
TRX-000511,2023-02-03,CUST-0567,Asia-Pacific,Consulting Service,6,163.28,105.0
TRX-000512,2023-02-28,CUST-0568,Latin America,Enterprise License,7,1237.57,350.0
TRX-000513,2023-02-25,CUST-0569,North America,Consulting Service,4,177.75,105.0
TRX-000514,2023-02-10,CUST-0569,North America,Enterprise License,4,1192.69,350.0
TRX-000515,2023-02-26,CUST-0578,Europe,Basic Support,6,323.73,70.0
TRX-000516,2023-02-06,CUST-0581,North America,Enterprise License,2,1156.06,350.0
TRX-000517,2023-02-22,CUST-0582,Europe,Enterprise License,5,1187.2,350.0
TRX-000518,2023-02-02,CUST-0586,Latin America,Premium Maintenance,6,632.18,220.0
TRX-000519,2023-02-28,CUST-0592,North America,Consulting Service,1,168.77,105.0
TRX-000520,2023-02-14,CUST-0600,North America,Consulting Service,2,180.81,105.0
TRX-000521,2023-02-04,CUST-0603,Europe,Consulting Service,1,175.88,105.0
TRX-000522,2023-02-24,CUST-0603,Europe,Basic Support,3,316.88,70.0
TRX-000523,2023-02-20,CUST-0607,Asia-Pacific,Enterprise License,1,1116.79,350.0
TRX-000524,2023-02-01,CUST-0608,Latin America,Consulting Service,1,185.45,105.0
TRX-000525,2023-02-25,CUST-0608,Latin America,Premium Maintenance,1,682.76,220.0
TRX-000526,2023-02-02,CUST-0610,North America,Premium Maintenance,6,684.87,220.0
TRX-000527,2023-02-12,CUST-0613,North America,Premium Maintenance,7,678.08,220.0
TRX-000528,2023-02-28,CUST-0616,Europe,Premium Maintenance,5,602.57,220.0
TRX-000529,2023-02-14,CUST-0620,Latin America,Consulting Service,1,190.72,105.0
TRX-000530,2023-02-08,CUST-0622,Asia-Pacific,Premium Maintenance,1,633.97,220.0
TRX-000531,2023-02-08,CUST-0622,Asia-Pacific,Consulting Service,4,178.89,105.0
TRX-000532,2023-02-25,CUST-0623,Asia-Pacific,Consulting Service,3,170.13,105.0
TRX-000533,2023-02-17,CUST-0624,,Premium Maintenance,1,655.45,220.0
TRX-000534,2023-02-13,CUST-0626,Latin America,Premium Maintenance,2,612.79,220.0
TRX-000535,2023-02-01,CUST-0626,,Basic Support,3,272.55,70.0
TRX-000536,2023-02-02,CUST-0629,Latin America,Consulting Service,1,186.24,105.0
TRX-000537,2023-02-10,CUST-0629,Latin America,Enterprise License,6,1207.9,350.0
TRX-000538,2023-02-11,CUST-0629,Latin America,Premium Maintenance,3,586.28,220.0
TRX-000539,2023-02-08,CUST-0642,Asia-Pacific,Premium Maintenance,4,607.17,220.0
TRX-000540,2023-02-18,CUST-0642,Asia-Pacific,Enterprise License,5,1199.94,350.0
TRX-000541,2023-02-23,CUST-0642,Asia-Pacific,Enterprise License,4,1242.66,350.0
TRX-000542,2023-02-07,CUST-0648,Latin America,Enterprise License,6,1200.07,350.0
TRX-000543,2023-02-15,CUST-0648,Latin America,Consulting Service,7,172.69,105.0
TRX-000544,2023-02-06,CUST-0652,Latin America,Premium Maintenance,4,633.78,220.0
TRX-000545,2023-02-14,CUST-0652,Latin America,Premium Maintenance,3,597.55,220.0
TRX-000546,2023-02-02,CUST-0684,North America,Enterprise License,6,1281.2,350.0
TRX-000547,2023-02-22,CUST-0692,North America,Premium Maintenance,2,596.34,220.0
TRX-000548,2023-02-02,CUST-0699,Latin America,Enterprise License,6,1229.44,350.0
TRX-000549,2023-02-02,CUST-0699,Latin America,Basic Support,6,310.9,70.0
TRX-000550,2023-02-26,CUST-0707,Latin America,Basic Support,5,287.41,70.0
TRX-000551,2023-02-27,CUST-0707,Latin America,Enterprise License,2,1206.9,350.0
TRX-000552,2023-02-22,CUST-0709,Asia-Pacific,Basic Support,4,323.87,70.0
TRX-000553,2023-02-16,CUST-0710,North America,Basic Support,6,295.99,70.0
TRX-000554,2023-02-12,CUST-0711,Asia-Pacific,Consulting Service,6,180.89,105.0
TRX-000555,2023-02-21,CUST-0713,Asia-Pacific,Basic Support,2,304.64,70.0
TRX-000556,2023-02-16,CUST-0714,Latin America,Premium Maintenance,6,655.92,220.0
TRX-000557,2023-02-15,CUST-0717,North America,Premium Maintenance,4,687.14,220.0
TRX-000558,2023-02-17,CUST-0720,Asia-Pacific,Consulting Service,1,169.18,105.0
TRX-000559,2023-02-17,CUST-0723,Asia-Pacific,Consulting Service,3,181.16,105.0
TRX-000560,2023-02-24,CUST-0723,Asia-Pacific,Consulting Service,7,176.46,105.0
TRX-000561,2023-02-10,CUST-0725,Europe,Basic Support,1,-289.88,70.0
TRX-000562,2023-02-05,CUST-0725,Europe,Premium Maintenance,2,607.58,220.0
TRX-000563,2023-02-15,CUST-0727,Europe,Consulting Service,7,169.61,105.0
TRX-000564,2023-02-02,CUST-0727,Europe,Enterprise License,6,1153.07,350.0
TRX-000565,2023-02-11,CUST-0727,Europe,Premium Maintenance,6,675.38,220.0
TRX-000566,2023-02-18,CUST-0730,Latin America,Premium Maintenance,2,697.21,220.0
TRX-000567,2023-02-26,CUST-0744,Europe,Premium Maintenance,5,688.39,220.0
TRX-000568,2023-02-06,CUST-0745,Asia-Pacific,Basic Support,5,314.25,70.0
TRX-000569,2023-02-20,CUST-0746,Europe,Basic Support,4,321.33,70.0
TRX-000570,2023-02-02,CUST-0751,Latin America,Premium Maintenance,5,695.02,220.0
TRX-000571,2023-02-18,CUST-0753,Latin America,Premium Maintenance,5,639.12,220.0
TRX-000572,2023-02-03,CUST-0761,Europe,Consulting Service,3,169.54,105.0
TRX-000573,2023-02-07,CUST-0764,Latin America,Enterprise License,7,1198.5,350.0
TRX-000574,2023-02-16,CUST-0765,North America,Consulting Service,6,173.93,105.0
TRX-000575,2023-02-05,CUST-0768,Asia-Pacific,Consulting Service,1,191.6,105.0
TRX-000576,2023-02-08,CUST-0768,Asia-Pacific,Premium Maintenance,5,682.0,220.0
TRX-000577,2023-02-15,CUST-0772,Asia-Pacific,Basic Support,1,307.29,70.0
TRX-000578,2023-02-05,CUST-0773,,Basic Support,3,312.2,70.0
TRX-000579,2023-02-01,CUST-0773,Latin America,Consulting Service,3,178.52,105.0
TRX-000580,2023-02-15,CUST-0773,Latin America,Basic Support,3,293.6,70.0
TRX-000581,2023-02-02,CUST-0775,North America,Basic Support,7,290.27,70.0
TRX-000582,2023-02-16,CUST-0779,Asia-Pacific,Consulting Service,4,171.52,105.0
TRX-000583,2023-02-10,CUST-0786,North America,Basic Support,2,321.3,70.0
TRX-000584,2023-02-08,CUST-0792,Latin America,Enterprise License,4,1136.68,350.0
TRX-000585,2023-02-01,CUST-0792,Latin America,Premium Maintenance,5,657.27,220.0
TRX-000586,2023-02-15,CUST-0793,Asia-Pacific,Enterprise License,3,1210.45,350.0
TRX-000587,2023-02-21,CUST-0793,Asia-Pacific,Consulting Service,1,163.34,105.0
TRX-000588,2023-02-19,CUST-0795,North America,Premium Maintenance,4,586.85,220.0
