Transaction_ID,Date,Customer_ID,Region,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Cost,Profit,Month
TRX-000083,2023-01-23,CUST-0241,Asia-Pacific,Consulting Service,3,167.61,105.0,502.83000000000004,315.0,187.83000000000004,2023-01
TRX-000153,2023-01-23,CUST-0391,North America,Premium Maintenance,5,602.6,220.0,3013.0,1100.0,1913.0,2023-01
TRX-000180,2023-01-23,CUST-0461,Latin America,Premium Maintenance,5,687.77,220.0,3438.85,1100.0,2338.85,2023-01
TRX-000181,2023-01-23,CUST-0463,Europe,Enterprise License,4,1237.93,350.0,4951.72,1400.0,3551.7200000000003,2023-01
TRX-000189,2023-01-23,CUST-0479,North America,Consulting Service,2,192.94,105.0,385.88,210.0,175.88,2023-01
TRX-000203,2023-01-23,CUST-0512,Latin America,Enterprise License,1,1273.56,350.0,1273.56,350.0,923.56,2023-01
TRX-000206,2023-01-23,CUST-0527,Asia-Pacific,Consulting Service,2,179.2,105.0,358.4,210.0,148.39999999999998,2023-01
TRX-000254,2023-01-23,CUST-0622,North America,Basic Support,6,276.04,70.0,1656.2400000000002,420.0,1236.2400000000002,2023-01
TRX-000008,2023-01-24,CUST-0028,Latin America,Basic Support,5,316.86,70.0,1584.3000000000002,350.0,1234.3000000000002,2023-01
TRX-000011,2023-01-24,CUST-0043,Europe,Premium Maintenance,7,680.54,220.0,4763.78,1540.0,3223.7799999999997,2023-01
TRX-000195,2023-01-24,CUST-0488,Europe,Consulting Service,6,190.41,105.0,1142.46,630.0,512.46,2023-01
TRX-000279,2023-01-24,CUST-0723,Europe,Consulting Service,3,188.78,105.0,566.34,315.0,251.34000000000003,2023-01
TRX-000017,2023-01-25,CUST-0057,Asia-Pacific,Basic Support,6,317.25,70.0,1903.5,420.0,1483.5,2023-01
TRX-000021,2023-01-25,CUST-0069,Asia-Pacific,Enterprise License,7,1262.21,350.0,8835.470000000001,2450.0,6385.470000000001,2023-01
TRX-000023,2023-01-25,CUST-0077,Latin America,Basic Support,6,277.27,70.0,1663.62,420.0,1243.62,2023-01
TRX-000040,2023-01-25,CUST-0117,Latin America,Premium Maintenance,1,599.01,220.0,599.01,220.0,379.01,2023-01
TRX-000056,2023-01-25,CUST-0171,Latin America,Premium Maintenance,1,608.19,220.0,608.19,220.0,388.19000000000005,2023-01
TRX-000058,2023-01-25,CUST-0184,North America,Premium Maintenance,3,612.91,220.0,1838.73,660.0,1178.73,2023-01
TRX-000059,2023-01-25,CUST-0192,Latin America,Basic Support,1,320.1,70.0,320.1,70.0,250.10000000000002,2023-01
TRX-000097,2023-01-25,CUST-0276,Asia-Pacific,Basic Support,6,306.19,70.0,1837.1399999999999,420.0,1417.1399999999999,2023-01
TRX-000115,2023-01-25,CUST-0307,Latin America,Enterprise License,2,1098.32,350.0,2196.64,700.0,1496.6399999999999,2023-01
TRX-000138,2023-01-25,CUST-0352,Europe,Consulting Service,5,187.4,105.0,937.0,525.0,412.0,2023-01
TRX-000140,2023-01-25,CUST-0358,Latin America,Consulting Service,2,168.0,105.0,336.0,210.0,126.0,2023-01
TRX-000208,2023-01-25,CUST-0528,Latin America,Enterprise License,2,1191.81,350.0,2383.62,700.0,1683.62,2023-01
TRX-000221,2023-01-25,CUST-0545,Latin America,Enterprise License,1,1178.98,350.0,1178.98,350.0,828.98,2023-01
TRX-000233,2023-01-25,CUST-0569,Europe,Enterprise License,6,1265.9,350.0,7595.400000000001,2100.0,5495.400000000001,2023-01
TRX-000249,2023-01-25,CUST-0616,Latin America,Basic Support,1,276.25,70.0,276.25,70.0,206.25,2023-01
TRX-000042,2023-01-26,CUST-0123,Asia-Pacific,Consulting Service,6,191.11,105.0,1146.66,630.0,516.6600000000001,2023-01
TRX-000060,2023-01-26,CUST-0195,Latin America,Premium Maintenance,4,589.7,220.0,2358.8,880.0,1478.8000000000002,2023-01
TRX-000082,2023-01-26,CUST-0240,Europe,Enterprise License,1,1261.87,350.0,1261.87,350.0,911.8699999999999,2023-01
TRX-000162,2023-01-26,CUST-0408,Europe,Consulting Service,1,172.29,105.0,172.29,105.0,67.28999999999999,2023-01
TRX-000164,2023-01-26,CUST-0412,Latin America,Basic Support,3,309.88,70.0,929.64,210.0,719.64,2023-01
TRX-000215,2023-01-26,CUST-0541,North America,Enterprise License,3,1240.19,350.0,3720.57,1050.0,2670.57,2023-01
TRX-000216,2023-01-26,CUST-0541,North America,Consulting Service,7,166.95,105.0,1168.6499999999999,735.0,433.64999999999986,2023-01
TRX-000241,2023-01-26,CUST-0602,Asia-Pacific,Consulting Service,3,182.48,105.0,547.4399999999999,315.0,232.43999999999994,2023-01
TRX-000277,2023-01-26,CUST-0717,Asia-Pacific,Consulting Service,4,185.02,105.0,740.08,420.0,320.08000000000004,2023-01
TRX-000304,2023-01-26,CUST-0795,Latin America,Basic Support,2,320.09,70.0,640.18,140.0,500.17999999999995,2023-01
TRX-000032,2023-01-27,CUST-0098,North America,Basic Support,7,277.13,70.0,1939.9099999999999,490.0,1449.9099999999999,2023-01
TRX-000079,2023-01-27,CUST-0236,Asia-Pacific,Premium Maintenance,4,692.76,220.0,2771.04,880.0,1891.04,2023-01
TRX-000096,2023-01-27,CUST-0271,North America,Enterprise License,6,1132.63,350.0,6795.780000000001,2100.0,4695.780000000001,2023-01
TRX-000119,2023-01-27,CUST-0312,Asia-Pacific,Enterprise License,3,1239.72,350.0,3719.16,1050.0,2669.16,2023-01
TRX-000200,2023-01-27,CUST-0501,Europe,Enterprise License,4,1206.19,350.0,4824.76,1400.0,3424.76,2023-01
TRX-000267,2023-01-27,CUST-0692,North America,Enterprise License,4,1257.79,350.0,5031.16,1400.0,3631.16,2023-01
TRX-000098,2023-01-28,CUST-0280,Asia-Pacific,Consulting Service,3,179.48,105.0,538.4399999999999,315.0,223.43999999999994,2023-01
TRX-000132,2023-01-28,CUST-0333,Europe,Consulting Service,3,182.56,105.0,547.6800000000001,315.0,232.68000000000006,2023-01
TRX-000146,2023-01-28,CUST-0374,Asia-Pacific,Consulting Service,5,163.96,105.0,819.8000000000001,525.0,294.80000000000007,2023-01
TRX-000165,2023-01-28,CUST-0412,Latin America,Enterprise License,2,1208.27,350.0,2416.54,700.0,1716.54,2023-01
TRX-000169,2023-01-28,CUST-0427,Asia-Pacific,Basic Support,3,317.54,70.0,952.6200000000001,210.0,742.6200000000001,2023-01
TRX-000228,2023-01-28,CUST-0560,Asia-Pacific,Basic Support,4,291.77,70.0,1167.08,280.0,887.0799999999999,2023-01
TRX-000251,2023-01-28,CUST-0620,Europe,Consulting Service,7,182.08,105.0,1274.5600000000002,735.0,539.5600000000002,2023-01
TRX-000282,2023-01-28,CUST-0730,North America,Basic Support,6,304.9,70.0,1829.3999999999999,420.0,1409.3999999999999,2023-01
TRX-000002,2023-01-29,CUST-0018,Latin America,Premium Maintenance,5,587.91,220.0,2939.5499999999997,1100.0,1839.5499999999997,2023-01
TRX-000028,2023-01-29,CUST-0094,Europe,Basic Support,6,295.97,70.0,1775.8200000000002,420.0,1355.8200000000002,2023-01
TRX-000041,2023-01-29,CUST-0119,Europe,Basic Support,6,292.6,70.0,1755.6000000000001,420.0,1335.6000000000001,2023-01
TRX-000071,2023-01-29,CUST-0211,Europe,Basic Support,4,291.82,70.0,1167.28,280.0,887.28,2023-01
TRX-000088,2023-01-29,CUST-0251,Latin America,Basic Support,5,290.94,70.0,1454.7,350.0,1104.7,2023-01
TRX-000120,2023-01-29,CUST-0312,Unknown,Premium Maintenance,2,590.73,220.0,1181.46,440.0,741.46,2023-01
TRX-000154,2023-01-29,CUST-0392,North America,Enterprise License,7,1082.0,350.0,7574.0,2450.0,5124.0,2023-01
TRX-000159,2023-01-29,CUST-0402,Asia-Pacific,Consulting Service,7,181.55,105.0,1270.8500000000001,735.0,535.8500000000001,2023-01
TRX-000175,2023-01-29,CUST-0450,Asia-Pacific,Premium Maintenance,4,634.05,220.0,2536.2,880.0,1656.1999999999998,2023-01
TRX-000263,2023-01-29,CUST-0652,Europe,Enterprise License,1,1269.88,350.0,1269.88,350.0,919.8800000000001,2023-01
TRX-000288,2023-01-29,CUST-0751,Asia-Pacific,Consulting Service,5,170.58,105.0,852.9000000000001,525.0,327.9000000000001,2023-01
TRX-000299,2023-01-29,CUST-0775,Unknown,Consulting Service,6,192.22,105.0,1153.32,630.0,523.3199999999999,2023-01
TRX-000307,2023-01-29,CUST-0798,Europe,Enterprise License,4,1226.97,350.0,4907.88,1400.0,3507.88,2023-01
TRX-000029,2023-01-30,CUST-0094,Europe,Consulting Service,6,179.35,105.0,1076.1,630.0,446.0999999999999,2023-01
TRX-000034,2023-01-30,CUST-0099,Asia-Pacific,Premium Maintenance,7,601.08,220.0,4207.56,1540.0,2667.5600000000004,2023-01
TRX-000036,2023-01-30,CUST-0103,Europe,Premium Maintenance,6,614.65,220.0,3687.8999999999996,1320.0,2367.8999999999996,2023-01
TRX-000047,2023-01-30,CUST-0137,Latin America,Premium Maintenance,2,598.86,220.0,1197.72,440.0,757.72,2023-01
TRX-000078,2023-01-30,CUST-0233,Asia-Pacific,Basic Support,4,289.48,70.0,1157.92,280.0,877.9200000000001,2023-01
TRX-000090,2023-01-30,CUST-0257,Europe,Premium Maintenance,4,700.73,220.0,2802.92,880.0,1922.92,2023-01
TRX-000108,2023-01-30,CUST-0303,Latin America,Consulting Service,4,187.34,105.0,749.36,420.0,329.36,2023-01
TRX-000113,2023-01-30,CUST-0306,North America,Enterprise License,4,1247.91,350.0,4991.64,1400.0,3591.6400000000003,2023-01
TRX-000117,2023-01-30,CUST-0309,North America,Enterprise License,1,1160.5,350.0,1160.5,350.0,810.5,2023-01
TRX-000121,2023-01-30,CUST-0313,North America,Premium Maintenance,4,585.53,220.0,2342.12,880.0,1462.12,2023-01
TRX-000143,2023-01-30,CUST-0360,Latin America,Premium Maintenance,3,597.05,220.0,1791.1499999999999,660.0,1131.1499999999999,2023-01
TRX-000197,2023-01-30,CUST-0491,Latin America,Enterprise License,3,1109.76,350.0,3329.2799999999997,1050.0,2279.2799999999997,2023-01
TRX-000271,2023-01-30,CUST-0709,Asia-Pacific,Enterprise License,1,1242.32,350.0,1242.32,350.0,892.3199999999999,2023-01
TRX-000274,2023-01-30,CUST-0713,Latin America,Consulting Service,7,190.35,105.0,1332.45,735.0,597.45,2023-01
TRX-000293,2023-01-30,CUST-0765,Europe,Consulting Service,7,180.69,105.0,1264.83,735.0,529.8299999999999,2023-01
TRX-000022,2023-01-31,CUST-0069,Asia-Pacific,Enterprise License,5,1253.24,350.0,6266.2,1750.0,4516.2,2023-01
TRX-000035,2023-01-31,CUST-0103,Europe,Basic Support,6,312.26,70.0,1873.56,420.0,1453.56,2023-01
TRX-000052,2023-01-31,CUST-0155,Latin America,Consulting Service,5,190.49,105.0,952.45,525.0,427.45000000000005,2023-01
TRX-000064,2023-01-31,CUST-0206,Europe,Basic Support,4,303.02,70.0,1212.08,280.0,932.0799999999999,2023-01
TRX-000073,2023-01-31,CUST-0217,Latin America,Basic Support,3,304.27,70.0,912.81,210.0,702.81,2023-01
TRX-000095,2023-01-31,CUST-0267,North America,Consulting Service,5,177.88,105.0,889.4,525.0,364.4,2023-01
TRX-000111,2023-01-31,CUST-0306,North America,Consulting Service,6,185.77,105.0,1114.6200000000001,630.0,484.6200000000001,2023-01
TRX-000139,2023-01-31,CUST-0357,Europe,Premium Maintenance,2,663.93,220.0,1327.86,440.0,887.8599999999999,2023-01
TRX-000196,2023-01-31,CUST-0491,Latin America,Basic Support,5,321.46,70.0,1607.3,350.0,1257.3,2023-01
TRX-000252,2023-01-31,CUST-0620,Europe,Consulting Service,7,164.26,105.0,1149.82,735.0,414.81999999999994,2023-01
TRX-000273,2023-01-31,CUST-0711,Asia-Pacific,Premium Maintenance,5,601.05,220.0,3005.25,1100.0,1905.25,2023-01
TRX-000292,2023-01-31,CUST-0764,Latin America,Enterprise License,2,1089.54,350.0,2179.08,700.0,1479.08,2023-01
TRX-000294,2023-01-31,CUST-0768,Latin America,Premium Maintenance,4,643.34,220.0,2573.36,880.0,1693.3600000000001,2023-01
TRX-000321,2023-02-01,CUST-0056,Europe,Premium Maintenance,4,615.96,220.0,2463.84,880.0,1583.8400000000001,2023-02
TRX-000346,2023-02-01,CUST-0124,Europe,Premium Maintenance,6,697.39,220.0,4184.34,1320.0,2864.34,2023-02
TRX-000360,2023-02-01,CUST-0172,North America,Basic Support,7,280.88,70.0,1966.1599999999999,490.0,1476.1599999999999,2023-02
TRX-000433,2023-02-01,CUST-0358,Asia-Pacific,Consulting Service,3,181.91,105.0,545.73,315.0,230.73000000000002,2023-02
TRX-000438,2023-02-01,CUST-0382,Latin America,Consulting Service,2,181.48,105.0,362.96,210.0,152.95999999999998,2023-02
TRX-000444,2023-02-01,CUST-0391,Europe,Premium Maintenance,1,640.56,220.0,640.56,220.0,420.55999999999995,2023-02
TRX-000462,2023-02-01,CUST-0453,North America,Premium Maintenance,2,617.68,220.0,1235.36,440.0,795.3599999999999,2023-02
TRX-000464,2023-02-01,CUST-0461,Europe,Basic Support,3,280.91,70.0,842.73,210.0,632.73,2023-02
TRX-000466,2023-02-01,CUST-0463,Latin America,Basic Support,6,286.99,70.0,1721.94,420.0,1301.94,2023-02
TRX-000524,2023-02-01,CUST-0608,Latin America,Consulting Service,1,185.45,105.0,185.45,105.0,80.44999999999999,2023-02
TRX-000535,2023-02-01,CUST-0626,Unknown,Basic Support,3,272.55,70.0,817.6500000000001,210.0,607.6500000000001,2023-02
TRX-000579,2023-02-01,CUST-0773,Latin America,Consulting Service,3,178.52,105.0,535.5600000000001,315.0,220.56000000000006,2023-02
TRX-000585,2023-02-01,CUST-0792,Latin America,Premium Maintenance,5,657.27,220.0,3286.35,1100.0,2186.35,2023-02
TRX-000591,2023-02-01,CUST-0798,North America,Consulting Service,3,189.09,105.0,567.27,315.0,252.26999999999998,2023-02
TRX-000340,2023-02-02,CUST-0107,North America,Basic Support,7,293.83,70.0,2056.81,490.0,1566.81,2023-02
TRX-000364,2023-02-02,CUST-0181,North America,Consulting Service,1,194.07,105.0,194.07,105.0,89.07,2023-02
TRX-000407,2023-02-02,CUST-0303,Europe,Basic Support,4,289.02,70.0,1156.08,280.0,876.0799999999999,2023-02
TRX-000416,2023-02-02,CUST-0313,Asia-Pacific,Basic Support,6,274.22,70.0,1645.3200000000002,420.0,1225.3200000000002,2023-02
TRX-000454,2023-02-02,CUST-0408,Asia-Pacific,Consulting Service,5,189.62,105.0,948.1,525.0,423.1,2023-02
TRX-000461,2023-02-02,CUST-0443,Latin America,Consulting Service,6,165.51,105.0,993.06,630.0,363.05999999999995,2023-02
TRX-000473,2023-02-02,CUST-0473,Europe,Premium Maintenance,4,637.44,220.0,2549.76,880.0,1669.7600000000002,2023-02
TRX-000483,2023-02-02,CUST-0504,Asia-Pacific,Enterprise License,3,1190.64,350.0,3571.92,1050.0,2521.92,2023-02
TRX-000518,2023-02-02,CUST-0586,Latin America,Premium Maintenance,6,632.18,220.0,3793.08,1320.0,2473.08,2023-02
TRX-000526,2023-02-02,CUST-0610,North America,Premium Maintenance,6,684.87,220.0,4109.22,1320.0,2789.2200000000003,2023-02
TRX-000536,2023-02-02,CUST-0629,Latin America,Consulting Service,1,186.24,105.0,186.24,105.0,81.24000000000001,2023-02
TRX-000546,2023-02-02,CUST-0684,North America,Enterprise License,6,1281.2,350.0,7687.200000000001,2100.0,5587.200000000001,2023-02
TRX-000548,2023-02-02,CUST-0699,Latin America,Enterprise License,6,1229.44,350.0,7376.64,2100.0,5276.64,2023-02
TRX-000549,2023-02-02,CUST-0699,Latin America,Basic Support,6,310.9,70.0,1865.3999999999999,420.0,1445.3999999999999,2023-02
TRX-000564,2023-02-02,CUST-0727,Europe,Enterprise License,6,1153.07,350.0,6918.42,2100.0,4818.42,2023-02
TRX-000570,2023-02-02,CUST-0751,Latin America,Premium Maintenance,5,695.02,220.0,3475.1,1100.0,2375.1,2023-02
TRX-000581,2023-02-02,CUST-0775,North America,Basic Support,7,290.27,70.0,2031.8899999999999,490.0,1541.8899999999999,2023-02
TRX-000330,2023-02-03,CUST-0085,Asia-Pacific,Premium Maintenance,1,639.78,220.0,639.78,220.0,419.78,2023-02
TRX-000359,2023-02-03,CUST-0171,Europe,Basic Support,4,298.71,70.0,1194.84,280.0,914.8399999999999,2023-02
TRX-000375,2023-02-03,CUST-0209,Asia-Pacific,Basic Support,1,294.13,70.0,294.13,70.0,224.13,2023-02
TRX-000383,2023-02-03,CUST-0231,Asia-Pacific,Enterprise License,5,1080.12,350.0,5400.599999999999,1750.0,3650.5999999999995,2023-02
TRX-000385,2023-02-03,CUST-0233,North America,Basic Support,7,278.33,70.0,1948.31,490.0,1458.31,2023-02
TRX-000424,2023-02-03,CUST-0340,Europe,Premium Maintenance,5,615.17,220.0,3075.85,1100.0,1975.85,2023-02
TRX-000469,2023-02-03,CUST-0469,Europe,Consulting Service,4,194.21,105.0,776.84,420.0,356.84000000000003,2023-02
TRX-000493,2023-02-03,CUST-0530,Asia-Pacific,Enterprise License,3,1221.21,350.0,3663.63,1050.0,2613.63,2023-02
TRX-000509,2023-02-03,CUST-0558,Europe,Premium Maintenance,2,674.41,220.0,1348.82,440.0,908.8199999999999,2023-02
TRX-000511,2023-02-03,CUST-0567,Asia-Pacific,Consulting Service,6,163.28,105.0,979.6800000000001,630.0,349.68000000000006,2023-02
TRX-000572,2023-02-03,CUST-0761,Europe,Consulting Service,3,169.54,105.0,508.62,315.0,193.62,2023-02
TRX-000325,2023-02-04,CUST-0068,Asia-Pacific,Premium Maintenance,3,595.42,220.0,1786.2599999999998,660.0,1126.2599999999998,2023-02
TRX-000339,2023-02-04,CUST-0103,Asia-Pacific,Premium Maintenance,6,600.01,220.0,3600.06,1320.0,2280.06,2023-02
TRX-000361,2023-02-04,CUST-0174,North America,Consulting Service,1,180.75,105.0,180.75,105.0,75.75,2023-02
TRX-000374,2023-02-04,CUST-0208,Unknown,Premium Maintenance,5,666.14,220.0,3330.7,1100.0,2230.7,2023-02
TRX-000390,2023-02-04,CUST-0251,Latin America,Premium Maintenance,4,700.86,220.0,2803.44,880.0,1923.44,2023-02
TRX-000427,2023-02-04,CUST-0341,Asia-Pacific,Consulting Service,2,186.42,105.0,372.84,210.0,162.83999999999997,2023-02
TRX-000434,2023-02-04,CUST-0360,Europe,Premium Maintenance,4,586.61,220.0,2346.44,880.0,1466.44,2023-02
TRX-000521,2023-02-04,CUST-0603,Europe,Consulting Service,1,175.88,105.0,175.88,105.0,70.88,2023-02
TRX-000326,2023-02-05,CUST-0069,North America,Consulting Service,2,168.12,105.0,336.24,210.0,126.24000000000001,2023-02
TRX-000363,2023-02-05,CUST-0178,Latin America,Premium Maintenance,1,609.78,220.0,609.78,220.0,389.78,2023-02
TRX-000395,2023-02-05,CUST-0259,Europe,Basic Support,4,300.28,70.0,1201.12,280.0,921.1199999999999,2023-02
TRX-000459,2023-02-05,CUST-0433,Europe,Basic Support,6,298.04,70.0,1788.2400000000002,420.0,1368.2400000000002,2023-02
TRX-000479,2023-02-05,CUST-0491,Europe,Premium Maintenance,1,683.06,220.0,683.06,220.0,463.05999999999995,2023-02
TRX-000562,2023-02-05,CUST-0725,Europe,Premium Maintenance,2,607.58,220.0,1215.16,440.0,775.1600000000001,2023-02
TRX-000575,2023-02-05,CUST-0768,Asia-Pacific,Consulting Service,1,191.6,105.0,191.6,105.0,86.6,2023-02
TRX-000578,2023-02-05,CUST-0773,Unknown,Basic Support,3,312.2,70.0,936.5999999999999,210.0,726.5999999999999,2023-02
TRX-000589,2023-02-05,CUST-0796,Europe,Premium Maintenance,5,648.79,220.0,3243.95,1100.0,2143.95,2023-02
TRX-000318,2023-02-06,CUST-0051,Latin America,Basic Support,2,279.47,70.0,558.94,140.0,418.94000000000005,2023-02
TRX-000324,2023-02-06,CUST-0065,Europe,Premium Maintenance,2,589.52,220.0,1179.04,440.0,739.04,2023-02
TRX-000429,2023-02-06,CUST-0346,Latin America,Premium Maintenance,1,661.14,220.0,661.14,220.0,441.14,2023-02
TRX-000450,2023-02-06,CUST-0400,North America,Enterprise License,1,1145.1,350.0,1145.1,350.0,795.0999999999999,2023-02
TRX-000508,2023-02-06,CUST-0558,Europe,Consulting Service,4,165.03,105.0,660.12,420.0,240.12,2023-02
TRX-000516,2023-02-06,CUST-0581,North America,Enterprise License,2,1156.06,350.0,2312.12,700.0,1612.12,2023-02
TRX-000544,2023-02-06,CUST-0652,Latin America,Premium Maintenance,4,633.78,220.0,2535.12,880.0,1655.12,2023-02
TRX-000568,2023-02-06,CUST-0745,Asia-Pacific,Basic Support,5,314.25,70.0,1571.25,350.0,1221.25,2023-02
TRX-000337,2023-02-07,CUST-0098,Europe,Premium Maintenance,6,684.57,220.0,4107.42,1320.0,2787.42,2023-02
TRX-000387,2023-02-07,CUST-0241,Europe,Premium Maintenance,7,611.99,220.0,4283.93,1540.0,2743.9300000000003,2023-02
TRX-000421,2023-02-07,CUST-0325,Europe,Consulting Service,5,177.03,105.0,885.15,525.0,360.15,2023-02
TRX-000422,2023-02-07,CUST-0333,Latin America,Enterprise License,5,1265.67,350.0,6328.35,1750.0,4578.35,2023-02
TRX-000457,2023-02-07,CUST-0427,Europe,Premium Maintenance,5,694.62,220.0,3473.1,1100.0,2373.1,2023-02
TRX-000542,2023-02-07,CUST-0648,Latin America,Enterprise License,6,1200.07,350.0,7200.42,2100.0,5100.42,2023-02
TRX-000573,2023-02-07,CUST-0764,Latin America,Enterprise License,7,1198.5,350.0,8389.5,2450.0,5939.5,2023-02
TRX-000333,2023-02-08,CUST-0094,Asia-Pacific,Consulting Service,1,170.25,105.0,170.25,105.0,65.25,2023-02
TRX-000345,2023-02-08,CUST-0123,Latin America,Basic Support,4,306.61,70.0,1226.44,280.0,946.44,2023-02
TRX-000394,2023-02-08,CUST-0259,Europe,Premium Maintenance,5,622.54,220.0,3112.7,1100.0,2012.6999999999998,2023-02
TRX-000399,2023-02-08,CUST-0275,Latin America,Consulting Service,5,167.73,105.0,838.65,525.0,313.65,2023-02
TRX-000430,2023-02-08,CUST-0349,Asia-Pacific,Consulting Service,2,166.59,105.0,333.18,210.0,123.18,2023-02
TRX-000470,2023-02-08,CUST-0469,Europe,Premium Maintenance,5,595.91,220.0,2979.5499999999997,1100.0,1879.5499999999997,2023-02
TRX-000481,2023-02-08,CUST-0493,Latin America,Consulting Service,7,192.12,105.0,1344.8400000000001,735.0,609.8400000000001,2023-02
TRX-000485,2023-02-08,CUST-0514,Europe,Premium Maintenance,3,606.76,220.0,1820.28,660.0,1160.28,2023-02
TRX-000488,2023-02-08,CUST-0518,Latin America,Consulting Service,4,190.27,105.0,761.08,420.0,341.08000000000004,2023-02
TRX-000497,2023-02-08,CUST-0540,North America,Basic Support,2,290.84,70.0,581.68,140.0,441.67999999999995,2023-02
TRX-000530,2023-02-08,CUST-0622,Asia-Pacific,Premium Maintenance,1,633.97,220.0,633.97,220.0,413.97,2023-02
TRX-000531,2023-02-08,CUST-0622,Asia-Pacific,Consulting Service,4,178.89,105.0,715.56,420.0,295.55999999999995,2023-02
TRX-000539,2023-02-08,CUST-0642,Asia-Pacific,Premium Maintenance,4,607.17,220.0,2428.68,880.0,1548.6799999999998,2023-02
TRX-000576,2023-02-08,CUST-0768,Asia-Pacific,Premium Maintenance,5,682.0,220.0,3410.0,1100.0,2310.0,2023-02
TRX-000584,2023-02-08,CUST-0792,Latin America,Enterprise License,4,1136.68,350.0,4546.72,1400.0,3146.7200000000003,2023-02
TRX-000316,2023-02-09,CUST-0043,Europe,Basic Support,2,279.17,70.0,558.34,140.0,418.34000000000003,2023-02
